amazon_ed_playlist_count,amazon_playlist_count,anghami_followers,anghami_plays,band,boomplay_comments,boomplay_favorites,boomplay_plays,boomplay_ranking_current,boomplay_shares,bs_followers,career_status,cm_artist,cm_artist_rank,cm_tag,code2,current_city,de_editorial_playlist_total_reach,de_playlist_total_reach,deezer_ed_playlist_count,deezer_ed_playlist_total_reach,deezer_fans,deezer_playlist_count,deezer_playlist_total_reach,facebook_followers,facebook_likes,facebook_talks,fs_likes,fs_talks,genius_pageviews,genre_smart_ordered,genres,hometown_city,image_url,ins_engagement_rate,ins_followers,itunes_ed_playlist_count,itunes_playlist_count,line_music_artist_likes,line_music_likes,line_music_mv_plays,line_music_plays,melon_artist_fans,melon_likes,melon_video_likes,melon_video_views,name,num_am_editorial_playlists,num_am_playlists,num_az_editorial_playlists,num_az_playlists,num_de_editorial_playlists,num_de_playlists,num_sp_editorial_playlists,num_sp_playlists,num_yt_editorial_playlists,num_yt_playlists,pandora_lifetime_stations_added,pandora_lifetime_streams,pandora_listeners_28_day,pronoun,rank_eg,rank_fb,shazam_count,snap_subscribers,songkick_fans,soundcloud_followers,soundcloud_plays,sp_editorial_playlist_total_reach,sp_followers,sp_followers_to_listeners_ratio,sp_listeners_to_followers_ratio,sp_monthly_listeners,sp_playlist_total_reach,sp_popularity,spotify_ed_playlist_count,spotify_ed_playlist_total_reach,spotify_playlist_count,spotify_playlist_total_reach,tiktok_followers,tiktok_likes,tiktok_top_video_views,tiktok_track_posts,ts_followers,ts_likes,ts_tweet_count,twitch_followers,twitch_monthly_viewer_hours,twitch_views,twitch_weekly_viewer_hours,ws_views,ycs_subscribers,ycs_views,youtube_daily_video_views,youtube_ed_playlist_count,youtube_ed_playlist_total_reach,youtube_monthly_video_views,youtube_playlist_count,youtube_playlist_total_reach,yt_editorial_playlist_total_reach,yt_playlist_total_reach
,,36,1224,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 66, ""trend"": ""steady"", ""trend_score"": 46}",593414,23125,"[501139, 501131, 501120, 501122, 501896, 501170, 501274, 507781, 503522, 503537, 503515, 503512, 503511, 503513, 503530, 17825]",US,Hollywood,,,,,552,,,23511,23511,424,23511,424,,"[{""1"": 501139}, {""2"": 501131}, {""3"": 501120}, {""4"": 501122}, {""5"": 501896}, {""6"": 501170}, {""7"": 501274}, {""8"": 507781}, {""9"": 503522}, {""10"": 503537}, {""11"": 503515}, {""12"": 503512}, {""13"": 503511}, {""14"": 503513}, {""15"": 503530}, {""16"": 17825}]","soundtrack, country, pop, rock, country rap, hard rock, anime, progressive house, us country, us dance, us electronic, us hip-hop/rap, us pop, us rock, us soundtrack",Clifton,https://i.scdn.co/image/ab6761610000e5ebe737bb01f50d51298e3f348b,1.3214,26108,1,2,,,,,,,,,Jason Charles Miller,1,2,,,,,1,22599,2,3,910,63822,47,he/him,18384,100613,200140,,5816,518,23551,948,19216,0.069866,14.313124,275041,1361737,43,1,948,22599,1361737,4532,33300,27259734,6762,,,,11250,745,,182,83,16800,4943790,,2,4181,,3,70173,4181,70173
,,40,8232,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 37, ""trend"": ""steady"", ""trend_score"": 48}",6598798,163129,"[501175, 501815, 501633, 501221, 507725, 501121, 503282, 501223, 503774]",IN,,0,3546,0,0,94,4,3546,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 501633}, {""4"": 501221}, {""5"": 507725}, {""6"": 501121}, {""7"": 503282}, {""8"": 501223}, {""9"": 503774}]","house, tech house, melodic techno, indian hip-hop/rap, melodic house, hip-hop/rap, south asian hip-hop/rap, indian dance, indian electronic",,https://i.scdn.co/image/ab6761610000e5eb37159ea4d5b8b7fd52003a54,,62255,7,10,,,,,,,,,Anyasa,7,10,,,0,4,2,5232,1,1,27,2211,4,he/him,184890,113309,92203,,3031,,,54811,19211,0.375582,2.662537,51150,719540,29,2,54811,5232,719540,,,75384,69,,,,,,,,,8570,215205,,1,,,1,,,
,,3525,151281,False,,,,,,,"{""stage"": ""mid-level"", ""stage_score"": 44, ""trend"": ""growth"", ""trend_score"": 40}",213210,95252,"[501146, 501124, 501175, 501456, 507626, 501236, 503309]",SE,,175808,200414,1,175808,4538,7,200414,33840,33840,0,33840,0,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501175}, {""4"": 501456}, {""5"": 507626}, {""6"": 501236}, {""7"": 503309}]","dance, electronic, house, edm, electro house, european dance, european electronic",Sweden,https://i.scdn.co/image/ab6761610000e5ebc3b4602415baa09d22b08a01,1.1035,8607,8,19,,,,,,,,,Albin Myers,8,19,,,1,7,30,45658,,,2482,175512,25,he/him,138525,42837,553348,,23232,19261,95971,236732,19209,0.145359,6.879536,132149,3622187,36,30,236732,45658,3622187,956,6607,9864767,3796,25225,628,4867,,,,,,2150,741367,,,,,,,,
4,4,5,699,False,,,,,,,"{""stage"": ""mid-level"", ""stage_score"": 9, ""trend"": ""steady"", ""trend_score"": 58}",3579425,73212,"[501506, 507850, 501215, 503263, 501216]",CO,Medellin,8727,15753,1,8727,630,3,15753,179445,179445,43,179445,43,,"[{""1"": 501506}, {""2"": 507850}, {""3"": 501215}, {""4"": 503263}, {""5"": 501216}]","guaracha, tribal house, latin dance, latin electronic, latin folk",,https://i.scdn.co/image/ab6761610000e5ebcd2703488916c35d96946f9a,,373255,0,1,,,,,,,,,Samanta Duque,0,1,4,4,1,3,2,7031,,,61,52036,14,she/her,136631,24850,91350,,,40235,2033845,354815,19207,0.11896,8.406154,161457,1419762,35,2,354815,7031,1419762,1500000,16100000,37376335,10303,294,15,163,80,,,,,89800,35102044,,,,,,,,
,,137,1275,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 20, ""trend"": ""growth"", ""trend_score"": 52}",422189,211856,"[501716, 501177, 503375, 503353, 503350, 503364, 40831, 16967]",IL,,,,,,8346,,,,,,,,,"[{""1"": 501716}, {""2"": 501177}, {""3"": 503375}, {""4"": 503353}, {""5"": 503350}, {""6"": 503364}, {""7"": 40831}, {""8"": 16967}]","psytrance, trance, mena dance, mena electronic, mena hip-hop/rap, mena psychedelic",Munich,https://i.scdn.co/image/ab6761610000e5eb604a98ead972d1fc443a1b96,,,,,,,,,,,,,Perplex,,,,,,,0,3879,,,957,35474,10,he/him,223243,166049,59727,,1632,12076,63157,0,19193,1.593441,0.627573,12045,572018,19,0,0,3879,572018,,,28506,48,,,,,,,,43,,,,,,,,,,
,,152,84357,False,,,,,,,"{""stage"": ""mid-level"", ""stage_score"": 9, ""trend"": ""steady"", ""trend_score"": 5}",778426,69519,"[501146, 501124, 501120, 501175, 507816, 501456, 501431, 503615, 503594, 501494, 503595]",DE,Breda,0,5173,0,0,281,6,5173,1250,1250,0,1250,0,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501120}, {""4"": 501175}, {""5"": 507816}, {""6"": 501456}, {""7"": 501431}, {""8"": 503615}, {""9"": 503594}, {""10"": 501494}, {""11"": 503595}]","dance, electronic, pop, house, soulful house, edm, deep house, german dance, german electronic, german pop, german r&b/soul",,https://i.scdn.co/image/ab6761610000e5eb8861f21377880257eaa63f01,3.0159,5675,0,12,,,,,,,,,Piece Wise,0,12,,,0,6,0,24187,2,4,40,15140,,he/him,61921,105468,153383,,,2443,49864,0,19182,0.026935,37.125847,712148,16352321,49,0,0,24187,16352321,54,0,705485,280,174,642,94,,,,,124,2780,2046700,,2,0,,4,380437,0,380437
,,64,2751,False,0,0,,99000,0,,"{""stage"": ""mid-level"", ""stage_score"": 34, ""trend"": ""growth"", ""trend_score"": 66}",93955,136292,"[501146, 501124, 501175, 501178, 501609, 501646, 509576, 509588, 509584, 509566, 509563, 509562, 509564, 422001, 62251]",ZA,Cape Town,0,1148,0,0,8777,4,1148,47627,47627,2,47627,2,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501175}, {""4"": 501178}, {""5"": 501609}, {""6"": 501646}, {""7"": 509576}, {""8"": 509588}, {""9"": 509584}, {""10"": 509566}, {""11"": 509563}, {""12"": 509562}, {""13"": 509564}, {""14"": 422001}, {""15"": 62251}]","dance, electronic, house, dubstep, lofi, mpb, south african ambient, south african dance, south african easy listening, south african electronic, south african hip-hop/rap, south african pop, south african rock",Cape Town,https://i.scdn.co/image/ab6761610000e5ebc87d9488bf519ac9eb6e8603,,,3,6,,,,,,,,,Haezer,3,6,,,0,4,1,10356,,,1714,50051,57,he/him,170988,79777,61641,,9198,33888,899304,35,19177,0.282805,3.536007,67810,1077113,32,1,35,10356,1077113,,,188772,205,,,,,,,,,,,,,,,,,,
4,4,22,1030,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 46, ""trend"": ""steady"", ""trend_score"": 70}",405515,128714,"[501140, 501125, 501124, 501146, 501175, 501134, 503330, 503525, 503537, 503515, 503531, 503516, 419515, 43683, 23803]",US,,0,4813,0,0,616,13,4813,,,,,,,"[{""1"": 501140}, {""2"": 501125}, {""3"": 501124}, {""4"": 501146}, {""5"": 501175}, {""6"": 501134}, {""7"": 503330}, {""8"": 503525}, {""9"": 503537}, {""10"": 503515}, {""11"": 503531}, {""12"": 503516}, {""13"": 419515}, {""14"": 43683}, {""15"": 23803}]","instrumental, r&b/soul, electronic, dance, house, ambient, african electronic, us ambient, us dance, us electronic, us instrumental, us r&b/soul",,https://i.scdn.co/image/ab6761610000e5eb4b57f73fcf85225e024cc6ec,,,10,38,,,,,,,,,Steve Spacek,10,38,4,4,0,13,5,18027,,,2245,238885,23,he/him,239122,54223,126811,,10036,,,602449,19157,1.06879,0.935637,17924,2593409,27,5,602449,18027,2593409,,,74184,67,,,,,,,,13,,,,,,,,,,
,,0,892,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 98, ""trend"": ""steady"", ""trend_score"": 3}",9989007,100052,"[501177, 501336, 501175, 501573, 501146, 501124, 503537, 503515, 503521, 503512, 503526, 503513, 503534]",US,,,,,,322,,,,,,,,,"[{""1"": 501177}, {""2"": 501336}, {""3"": 501175}, {""4"": 501573}, {""5"": 501146}, {""6"": 501124}, {""7"": 503537}, {""8"": 503515}, {""9"": 503521}, {""10"": 503512}, {""11"": 503526}, {""12"": 503513}, {""13"": 503534}]","trance, breakcore, house, jungle, dance, electronic, us dance, us electronic, us folk, us hip-hop/rap, us psychedelic, us rock, us worldbeat",,https://i.scdn.co/image/ab6761610000e5eb4590563bc8e6f0f797c0714a,,6937,0,2,,,,,,,,,nuphory,0,2,,,,,1,10162,,,7,201,2,she/her,83340,229597,26056,,3887,,,23565,19146,0.083415,11.9883,229528,2886201,44,1,23565,10162,2886201,,,1417104,352,,,,,,,,,,,,,,,,,,
1,1,11,218,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 12, ""trend"": ""gradual decline"", ""trend_score"": 5}",251710,281456,"[501127, 501140, 501146, 501125, 501124, 501175, 501577, 501438, 507547, 503563, 503541, 503557, 503544, 503552, 503542, 505961, 11574]",JP,,,,,,614,,,,,,,,,"[{""1"": 501127}, {""2"": 501140}, {""3"": 501146}, {""4"": 501125}, {""5"": 501124}, {""6"": 501175}, {""7"": 501577}, {""8"": 501438}, {""9"": 507547}, {""10"": 503563}, {""11"": 503541}, {""12"": 503557}, {""13"": 503544}, {""14"": 503552}, {""15"": 503542}, {""16"": 505961}, {""17"": 11574}]","jazz, instrumental, dance, r&b/soul, electronic, house, kawaii future bass, disco house, acid jazz, japanese dance, japanese electronic, japanese instrumental, japanese jazz, japanese psychedelic, japanese r&b/soul",New York,https://i.scdn.co/image/65e3de3b126c1999955070a60fe596fa55a8638e,,9020,9,15,,,,,,,,,Monday Michiru,9,15,1,1,,,0,2124,,,540,33614,18,she/her,430040,159956,95290,,2339,,,0,19143,2.894315,0.345505,6614,354860,22,0,0,2124,354860,,,13089,10,,,,,,,,22,,,,,,,,,,
8,8,96,4421,False,0,0,,99000,0,,"{""stage"": ""developing"", ""stage_score"": 73, ""trend"": ""steady"", ""trend_score"": 76}",200064,105473,"[501121, 501165, 501271, 501349, 501172, 501235, 501175, 501886, 503706, 503720, 503698, 503695, 503701, 503696, 10837]",CA,Vancouver,0,3110,0,0,1701,9,3110,,,,,,,"[{""1"": 501121}, {""2"": 501165}, {""3"": 501271}, {""4"": 501349}, {""5"": 501172}, {""6"": 501235}, {""7"": 501175}, {""8"": 501886}, {""9"": 503706}, {""10"": 503720}, {""11"": 503698}, {""12"": 503695}, {""13"": 503701}, {""14"": 503696}, {""15"": 10837}]","hip-hop/rap, gangsta rap, alternative hip-hop, canadian hip-hop, classic rock, european rock, house, jazz rap, canadian alternative, canadian dance, canadian electronic, canadian hip-hop/rap, canadian jazz, canadian rock",Vancouver,https://i.scdn.co/image/ab6761610000e5eb7815c81f9fa74eac5e855bb1,,,4,13,,,,,,,,,Moka Only,4,13,8,8,0,9,10,23441,,,10124,1482888,445,he/him,143855,52364,203225,,10386,7069,2084,446835,19131,0.175652,5.693064,108914,3050439,38,10,446835,23441,3050439,,,1392593,1166,,,,,,,,135,,,,,,,,,,
,,155,237059,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 88, ""trend"": ""gradual decline"", ""trend_score"": 99}",107934,88933,"[501175, 501124, 501120, 501146, 501675, 507554, 503309, 507592, 501431, 503602, 503604, 503615, 503612, 503594, 503591, 503593, 501494, 11690, 435710]",DE,Dresden,0,3911,0,0,1362,4,3911,,,,,,,"[{""1"": 501175}, {""2"": 501124}, {""3"": 501120}, {""4"": 501146}, {""5"": 501675}, {""6"": 507554}, {""7"": 503309}, {""8"": 507592}, {""9"": 501431}, {""10"": 503602}, {""11"": 503604}, {""12"": 503615}, {""13"": 503612}, {""14"": 503594}, {""15"": 503591}, {""16"": 503593}, {""17"": 501494}, {""18"": 11690}, {""19"": 435710}]","house, electronic, pop, dance, organic house, alternative metal, european electronic, chillout, deep house, german alternative, german ambient, german dance, german easy listening, german electronic, german hip-hop/rap, german metal, german pop",,https://i.scdn.co/image/ab6761610000e5eb0d966503373fe3de68b56599,,2540,1,4,,,,,,,,,GABRIEL VITEL,1,4,,,0,4,6,49582,,,,,,he/him,90139,70347,459277,,17615,4872,1984,856634,19127,0.073653,13.57709,259689,4048529,43,6,856634,49582,4048529,,,4712345,695,,,,,,,,,,,,,,,,,,
,,187,26481,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 35, ""trend"": ""gradual decline"", ""trend_score"": 78}",1650867,161420,"[501261, 501176, 507614, 507545, 507730, 507676, 503604, 503615, 503612, 503594, 503591, 503605]",DE,Köln,0,27481,0,0,956,4,27481,10867,10867,165,10867,165,,"[{""1"": 501261}, {""2"": 501176}, {""3"": 507614}, {""4"": 507545}, {""5"": 507730}, {""6"": 507676}, {""7"": 503604}, {""8"": 503615}, {""9"": 503612}, {""10"": 503594}, {""11"": 503591}, {""12"": 503605}]","acidcore, techno, deep techno, acid, minimal, hard trance, german ambient, german dance, german easy listening, german electronic, german hip-hop/rap, german psychedelic",,https://i.scdn.co/image/ab6761610000e5eb6d403f05f2ed48e26e6d9f7a,,7971,1,8,,,,,,,,,Kaspar,1,8,,,0,4,3,25243,0,1,145,583159,4432,he/him,174089,121820,78137,,8331,,,162258,19093,0.3043,3.286231,62744,3685077,30,3,162258,25243,3685077,,,1092801,500,,,,,,,,14,,,,0,0,,1,3685149,0,3685149
1,1,39,12598,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 51, ""trend"": ""gradual decline"", ""trend_score"": 77}",1084433,120188,"[501146, 501124, 501175, 503746, 503724, 501329, 501816, 501215, 503263, 402045, 430197]",BR,,1431,65888,3,1431,730,32,65888,2452,2452,0,2452,0,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501175}, {""4"": 503746}, {""5"": 503724}, {""6"": 501329}, {""7"": 501816}, {""8"": 501215}, {""9"": 503263}, {""10"": 402045}, {""11"": 430197}]","dance, electronic, house, brazilian dance, brazilian electronic, brazilian house, bass house, latin dance, latin electronic",,https://i.scdn.co/image/ab6761610000e5ebe3ffea8449999ceef5699d42,3.5574,27528,2,31,,1,,54,,,,,NUZB,2,31,1,1,3,32,5,15883,0,13,42,2253,1,he/him,197648,53260,112951,,2321,15591,1253104,244596,19092,0.303486,3.295045,62909,4278855,30,5,244596,15883,4278855,,,1903095,998,,,,,,,,,,,,0,0,,13,19491703,0,19491703
,,18,757,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 34, ""trend"": ""gradual decline"", ""trend_score"": 53}",523488,160653,"[501146, 501124, 501175, 501303, 501324, 503537, 503515, 503512]",US,Louisiana,,,,,239,,,,,,,,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501175}, {""4"": 501303}, {""5"": 501324}, {""6"": 503537}, {""7"": 503515}, {""8"": 503512}]","dance, electronic, house, bass, brazilian, us dance, us electronic, us hip-hop/rap",,https://i.scdn.co/image/ab6761610000e5eb0a2536d3e31dfad84c3d0c2b,,,,,,,,,,,,,Savej,,,,,,,0,9840,,,707,8520,24,he/him,139909,220103,32072,,2857,,,0,19077,0.275413,3.630917,69267,735055,31,0,0,9840,735055,,,301050,264,,,,,,,,,,,,,,,,,,
49,54,3232,1758376,False,,,,,,,"{""stage"": ""mainstream"", ""stage_score"": 58, ""trend"": ""gradual decline"", ""trend_score"": 55}",802564,6822,"[501146, 501124, 501175, 501871, 503254, 504002, 503980, 503976, 419367]",PH,London,173945,544850,9,173945,,68,544850,,,,,,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501175}, {""4"": 501871}, {""5"": 503254}, {""6"": 504002}, {""7"": 503980}, {""8"": 503976}, {""9"": 419367}]","dance, electronic, house, dance pop, southeast asian, philippino dance, philippino electronic, philippino pop",London,https://i.scdn.co/image/ab6761610000e5ebf4381c2beab61b4f5aa9549d,0.9931000000000001,9865,41,153,,,,,,,,,Miggy Dela Rosa,41,153,49,54,9,68,50,288579,15,104,1246,45318,,he/him,8000,5458,7493116,,212,,,16805626,19072,0.004008,249.512794,4758708,93856490,59,50,16805626,288579,93856490,604,3053,1086451013,359743,1139,1418,18505,,,,,,566,54192,,15,0,,104,60508825,0,60508825
3,5,23,6133,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 73, ""trend"": ""steady"", ""trend_score"": 10}",6187350,126780,"[501243, 501146, 501124, 501125, 501239, 501272, 507779, 507737, 501815, 501147]",,Nijmegen,0,2981,0,0,66,1,2981,,,,,,,"[{""1"": 501243}, {""2"": 501146}, {""3"": 501124}, {""4"": 501125}, {""5"": 501239}, {""6"": 501272}, {""7"": 507779}, {""8"": 507737}, {""9"": 501815}, {""10"": 501147}]","african dance, dance, electronic, r&b/soul, afrobeats, amapiano, prog-rnb, naija, tech house, latin",,https://i.scdn.co/image/ab6761610000e5ebc49944e38ebf769cdae42ad3,,,1,2,,,,,,,,,Dave Nunes,1,2,3,5,0,1,7,11508,,,,,,he/him,142009,86562,270002,,881,,,676066,19060,0.201672,4.958552,94510,1619930,33,7,676066,11508,1619930,58800,889200,198780,22344,,,,,,,,,,,,,,,,,,
10,10,176,116124,False,0,0,,99000,0,,"{""stage"": ""mainstream"", ""stage_score"": 18, ""trend"": ""steady"", ""trend_score"": 94}",7676,14458,"[501175, 501440, 501841, 503590, 503568, 12008]",GB,,98723,107879,4,98723,697,11,107879,,,,,,52677,"[{""1"": 501175}, {""2"": 501440}, {""3"": 501841}, {""4"": 503590}, {""5"": 503568}, {""6"": 12008}]","house, dnb, uk garage, uk dance, uk electronic",Copenhagen,https://i.scdn.co/image/ab6761610000e5eb0392526b52d6a9897adb2f74,,1412,31,61,,,,,,,,,Sunship,31,61,10,10,4,11,26,92648,,,1049,49512,38,he/him,13408,20424,1494625,,13537,5406,354118,5613346,19047,0.010138,98.641518,1878825,15264038,54,26,5613346,92648,15264038,,,807285503,262886,,,,,,,,38,,,,,,,,,,
,,24,1706,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 31, ""trend"": ""steady"", ""trend_score"": 63}",310686,138520,"[501120, 501122, 501138, 503641, 501559, 507546, 501121, 503537, 503515, 503512, 503511, 503526, 503513, 503529, 9790, 86299, 9695]",US,,,,,,1862,,,24281,24281,293,24281,293,,"[{""1"": 501120}, {""2"": 501122}, {""3"": 501138}, {""4"": 503641}, {""5"": 501559}, {""6"": 507546}, {""7"": 501121}, {""8"": 503537}, {""9"": 503515}, {""10"": 503512}, {""11"": 503511}, {""12"": 503526}, {""13"": 503513}, {""14"": 503529}, {""15"": 9790}, {""16"": 86299}, {""17"": 9695}]","pop, rock, singer/songwriter, french pop, italian hip-hop, acid house, hip-hop/rap, us dance, us electronic, us hip-hop/rap, us pop, us psychedelic, us rock, us singer/songwriter",,https://i.scdn.co/image/ab6761610000e5ebe578c49508f898c896759762,,,,,,,,,,,,,Amy Belle,,,,,,,1,2795,,,3050,99399,137,she/her,113380,296924,14885,,,,,274,19036,0.579747,1.72489,32835,417461,34,1,274,2795,417461,,,459152,837,,,,,,,,645,1210,187037,,,,,,,,
,,0,19,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 58, ""trend"": ""steady"", ""trend_score"": 7}",31173,855507,"[501175, 501267, 501146, 501124, 501815, 501479, 501147, 501243, 503330]",ZW,,,,,,121,,,,,,,,,"[{""1"": 501175}, {""2"": 501267}, {""3"": 501146}, {""4"": 501124}, {""5"": 501815}, {""6"": 501479}, {""7"": 501147}, {""8"": 501243}, {""9"": 503330}]","house, afro house, dance, electronic, tech house, french, latin, african dance, african electronic",,https://i.scdn.co/image/ab6761610000e5ebcd32572eb0f9ca24d7820706,,,0,1,,,,,,,,,K.O.D.,0,1,,,,,0,577,,,,,,he/him,1501343,551829,11985,,774,,,0,19032,3172,0.000315,6,68364,2,0,0,577,68364,,,35,3,,,,,,,,,,,,,,,,,,
,,3,303,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 60, ""trend"": ""steady"", ""trend_score"": 24}",3541695,104522,"[501139, 501374, 507777, 507626, 501547, 501370, 503254, 509640, 509618, 501821, 509633, 19141, 463924, 506554]",TH,Guiyang,,,,,,,,,,,,,,"[{""1"": 501139}, {""2"": 501374}, {""3"": 507777}, {""4"": 507626}, {""5"": 501547}, {""6"": 501370}, {""7"": 503254}, {""8"": 509640}, {""9"": 509618}, {""10"": 501821}, {""11"": 509633}, {""12"": 19141}, {""13"": 463924}, {""14"": 506554}]","soundtrack, chinese pop, powerpop, electro house, indonesian pop, chinese, southeast asian, thai dance, thai electronic, thai pop, thai soundtrack",,https://i.scdn.co/image/ab6761610000e5ebe3d97d4dd4589de4185601dd,,,1,1,,,,,,,,,Krystal Chan,1,1,,,,,0,5793,,,,,,she/her,87060,232106,79773,,,,,0,19018,0.166288,6.013671,114368,908650,35,0,0,5793,908650,,,18518019,6443,,,,,,,,244,6350,4933745,,,,,,,,
,,4,255,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 32, ""trend"": ""steady"", ""trend_score"": 56}",167609,179700,"[501124, 501146, 501140, 501175, 507666, 503537, 503515, 503531, 451939, 104376, 15947]",US,,0,428,0,0,1110,2,428,,,,,,,"[{""1"": 501124}, {""2"": 501146}, {""3"": 501140}, {""4"": 501175}, {""5"": 507666}, {""6"": 503537}, {""7"": 503515}, {""8"": 503531}, {""9"": 451939}, {""10"": 104376}, {""11"": 15947}]","electronic, dance, instrumental, house, glitch, us dance, us electronic, us instrumental",,https://i.scdn.co/image/52af1ea387cb3f91a4b9c504fe76634864bca923,,,7,16,,,,,,,,,Atom TM,7,16,,,0,2,4,7295,,,,235,,he/him,291103,89316,96397,,5680,16120,107971,193447,19006,1.363121,0.73361,13943,988452,20,4,193447,7295,988452,,,74564,125,,,,,,,,,902,171099,,,,,,,,
10,21,11,3585,False,,,,,,,"{""stage"": ""mainstream"", ""stage_score"": 21, ""trend"": ""steady"", ""trend_score"": 38}",224704,80719,"[501124, 501146, 501140, 501175, 501446, 501885, 501534, 501541, 501442, 503576, 503590, 503568, 503565, 503584, 503564, 503566, 10829, 23643, 469235]",GB,Miami,163134,164091,3,163134,529,6,164091,,,,,,,"[{""1"": 501124}, {""2"": 501146}, {""3"": 501140}, {""4"": 501175}, {""5"": 501446}, {""6"": 501885}, {""7"": 501534}, {""8"": 501541}, {""9"": 501442}, {""10"": 503576}, {""11"": 503590}, {""12"": 503568}, {""13"": 503565}, {""14"": 503584}, {""15"": 503564}, {""16"": 503566}, {""17"": 10829}, {""18"": 23643}, {""19"": 469235}]","electronic, dance, instrumental, house, dub techno, drill, hyperpop, indie, dream pop, uk alternative, uk dance, uk electronic, uk hip-hop/rap, uk instrumental, uk pop, uk rock",,https://i.scdn.co/image/ab6761610000e5ebbdcdd0fcf5b3f1ba8dc0a95c,4.4612,26809,20,56,,,,,,,,,Nick León,20,56,10,21,3,6,22,23797,0,1,122,5682,8,he/him,118010,33951,311895,,6520,,,3844376,19003,0.092102,10.857549,206326,7492714,39,22,3844376,23797,7492714,188,0,556086377,336102,,,,,,,,,0,0,,0,0,,1,2036,0,2036
,,48,2137,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 8, ""trend"": ""growth"", ""trend_score"": 5}",488172,325207,"[501124, 501146, 501177, 501735, 503537, 503515, 503526, 428651]",US,,,,,,1466,,,,,,,,,"[{""1"": 501124}, {""2"": 501146}, {""3"": 501177}, {""4"": 501735}, {""5"": 503537}, {""6"": 503515}, {""7"": 503526}, {""8"": 428651}]","electronic, dance, trance, retrowave, us dance, us electronic, us psychedelic",,https://i.scdn.co/image/ab6761610000e5eb3f916fcb3c7412815e0fe8aa,,,0,1,,,,,,,,,VHS Glitch,0,1,,,,,0,3803,,,,,,he/him,408108,212653,32325,,,9415,132661,0,19001,1.696215,0.589548,11202,770236,19,0,0,3803,770236,,,1679818,482,,,,,,,,,14700,3476862,,,,,,,,
,,4382,1288135,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 88, ""trend"": ""steady"", ""trend_score"": 4}",1153814,96466,"[503353, 501368, 501146, 501124, 501132, 501120, 501175, 504093, 504107, 504103, 504086, 501836, 457120]",TR,Istanbul,,,,,1032,,,,,,,,,"[{""1"": 503353}, {""2"": 501368}, {""3"": 501146}, {""4"": 501124}, {""5"": 501132}, {""6"": 501120}, {""7"": 501175}, {""8"": 504093}, {""9"": 504107}, {""10"": 504103}, {""11"": 504086}, {""12"": 501836}, {""13"": 457120}]","mena electronic, chill house, dance, electronic, alternative, pop, house, turkish alternative, turkish dance, turkish easy listening, turkish electronic, turkish pop",,https://i.scdn.co/image/ab6761610000e5ebc5b8a276f6d4d92affeb1328,0,9449,,,,,,,,,,,Yusuf Ekşioğlu,,,,,,,1,9410,,,,,,he/him,113813,56035,2078585,,,29,,382668,18991,0.268322,3.726871,70777,1223016,33,1,382668,9410,1223016,,,1041982846,3959846,,,,,,,,,,,,,,,,,,
